date,download,upload
"2016-08-27T18:20:19.803346","91.3111048699 Mb/s","56.759992026 Mb/s"
"2016-08-27T18:25:23.793917","91.6566965018 Mb/s","61.6381312819 Mb/s"
"2016-08-27T18:30:23.976575","91.6131602917 Mb/s","54.7656015722 Mb/s"
"2016-08-27T18:35:24.495819","93.3534574562 Mb/s","44.5595917672 Mb/s"
"2016-08-27T18:40:20.491080","91.4744273127 Mb/s","49.4089968624 Mb/s"
"2016-08-27T18:45:25.938862","88.3087760536 Mb/s","45.9501578519 Mb/s"
"2016-08-27T18:50:17.905436","92.9731076737 Mb/s","43.3741726163 Mb/s"
"2016-08-27T18:55:15.827932","90.9733318044 Mb/s","51.1955641429 Mb/s"
"2016-08-27T19:00:21.138618","92.6611296454 Mb/s","39.6614664091 Mb/s"
"2016-08-27T19:05:19.415735","91.8451359034 Mb/s","50.1386698124 Mb/s"
"2016-08-27T19:10:22.124806","91.8449596184 Mb/s","43.4577538681 Mb/s"
"2016-08-27T19:15:22.637701","93.2376683406 Mb/s","41.4161798587 Mb/s"
"2016-08-27T19:20:23.025748","92.5052593095 Mb/s","42.6413555702 Mb/s"
"2016-08-27T19:25:28.972744","91.7570825648 Mb/s","43.0991569426 Mb/s"
"2016-08-27T19:30:21.738324","93.1784498963 Mb/s","39.9387484538 Mb/s"
"2016-08-27T19:35:23.748978","91.5881786159 Mb/s","46.6308280481 Mb/s"
"2016-08-27T19:40:26.294433","93.1005813373 Mb/s","42.4763382358 Mb/s"
"2016-08-27T19:45:25.832268","92.4114498034 Mb/s","38.6048405593 Mb/s"
"2016-08-27T19:50:30.122206","92.5880152867 Mb/s","43.6036722893 Mb/s"
"2016-08-27T19:55:18.113859","91.3750828697 Mb/s","43.6101524883 Mb/s"
"2016-08-27T20:00:24.228938","91.8950345735 Mb/s","48.7845858798 Mb/s"
"2016-08-27T20:05:25.346960","92.4164746584 Mb/s","35.7207996488 Mb/s"
"2016-08-27T20:10:21.997900","92.9555365764 Mb/s","38.9514184934 Mb/s"
"2016-08-27T20:15:22.518906","91.825622484 Mb/s","43.3290301786 Mb/s"
"2016-08-27T20:20:24.931409","93.3177502895 Mb/s","47.473859558 Mb/s"
"2016-08-27T20:25:18.769818","91.1270465703 Mb/s","40.4962285384 Mb/s"
"2016-08-27T20:30:31.237993","93.0320573951 Mb/s","42.2668777509 Mb/s"
"2016-08-27T20:35:19.036198","91.1989231448 Mb/s","38.4918726753 Mb/s"
"2016-08-27T20:40:19.244931","92.2790527924 Mb/s","33.3676214055 Mb/s"
"2016-08-27T20:45:31.216092","93.3931379429 Mb/s","40.1350924021 Mb/s"
"2016-08-27T20:50:22.163045","91.3761934837 Mb/s","48.1192075582 Mb/s"
"2016-08-27T20:55:23.549058","93.5530151741 Mb/s","37.8149046335 Mb/s"
"2016-08-27T21:00:25.330705","92.1097517581 Mb/s","41.9427044552 Mb/s"
"2016-08-27T21:05:22.271182","91.3322196051 Mb/s","40.4774225053 Mb/s"
"2016-08-27T21:10:22.557167","91.6958468392 Mb/s","40.384203281 Mb/s"
"2016-08-27T21:15:24.190187","93.1064320309 Mb/s","47.1938730284 Mb/s"
"2016-08-27T21:20:23.870845","90.8707024054 Mb/s","52.4882084584 Mb/s"
"2016-08-27T21:25:23.603547","91.0218941635 Mb/s","46.3742012067 Mb/s"
"2016-08-27T21:30:25.921409","92.3872981893 Mb/s","45.3651921885 Mb/s"
"2016-08-27T21:35:22.289612","90.0861087368 Mb/s","35.9735892407 Mb/s"
"2016-08-27T21:40:29.058059","91.2153174003 Mb/s","33.2220892916 Mb/s"
"2016-08-27T21:45:21.024475","92.3214931876 Mb/s","42.5492447478 Mb/s"
"2016-08-27T21:50:23.221074","91.5552703117 Mb/s","37.9883041316 Mb/s"
"2016-08-27T21:55:19.176795","92.3679444978 Mb/s","40.8660302405 Mb/s"
"2016-08-27T22:00:23.600042","90.9814732027 Mb/s","33.1297453402 Mb/s"
"2016-08-27T22:05:22.793137","91.4080871012 Mb/s","44.160978113 Mb/s"
"2016-08-27T22:10:27.471681","93.1582355925 Mb/s","42.4318080727 Mb/s"
"2016-08-27T22:15:27.339717","93.2243911347 Mb/s","45.8454737084 Mb/s"
"2016-08-27T22:20:26.657260","92.7193696259 Mb/s","43.3239727492 Mb/s"
"2016-08-27T22:25:21.147190","92.2690352464 Mb/s","45.8352365527 Mb/s"
"2016-08-27T22:30:30.681835","84.2239869124 Mb/s","37.0931188959 Mb/s"
"2016-08-27T22:35:32.683199","89.8233868009 Mb/s","7.12606140905 Mb/s"
"2016-08-27T22:40:22.940452","88.1389456094 Mb/s","41.7624491319 Mb/s"
"2016-08-27T22:45:29.026444","88.7676709985 Mb/s","7.20710762835 Mb/s"
"2016-08-27T22:50:27.066763","91.1802445025 Mb/s","43.7263604635 Mb/s"
"2016-08-27T22:55:32.985075","89.376554482 Mb/s","4.77500269032 Mb/s"
"2016-08-27T23:00:22.030803","91.4811073574 Mb/s","31.4140088932 Mb/s"
"2016-08-27T23:05:21.796617","91.7696262921 Mb/s","39.5197406557 Mb/s"
"2016-08-27T23:10:31.337838","89.614326949 Mb/s","5.48553170413 Mb/s"
"2016-08-27T23:15:35.211915","89.8001089561 Mb/s","6.76216716821 Mb/s"
"2016-08-27T23:20:30.036709","89.4935068864 Mb/s","4.06536816247 Mb/s"
"2016-08-27T23:25:28.404509","89.7339722514 Mb/s","3.78733836362 Mb/s"
"2016-08-27T23:30:30.146120","90.6494950039 Mb/s","3.71469058419 Mb/s"
"2016-08-27T23:35:25.968501","92.6586217687 Mb/s","45.561009768 Mb/s"
"2016-08-27T23:40:25.627491","89.6701964547 Mb/s","42.9478515876 Mb/s"
"2016-08-27T23:45:24.896115","92.0123770114 Mb/s","34.1955470423 Mb/s"
"2016-08-27T23:50:23.152237","93.1547622836 Mb/s","34.1558520342 Mb/s"
"2016-08-27T23:55:20.542276","92.8016758223 Mb/s","39.7382863133 Mb/s"
"2016-08-28T00:00:35.031765","89.6519130276 Mb/s","4.28971227971 Mb/s"
"2016-08-28T00:05:35.936235","90.9356595633 Mb/s","4.43505712003 Mb/s"
"2016-08-28T00:10:19.180537","92.9954843753 Mb/s","43.9690317084 Mb/s"
"2016-08-28T00:15:23.901060","92.9671304806 Mb/s","36.9245417649 Mb/s"
"2016-08-28T00:20:24.076714","92.8596474818 Mb/s","40.2247770242 Mb/s"
"2016-08-28T00:25:29.280185","90.9839599161 Mb/s","26.594090701 Mb/s"
"2016-08-28T00:30:27.059219","92.384100264 Mb/s","44.930961875 Mb/s"
"2016-08-28T00:35:23.418087","91.7798439024 Mb/s","39.5445981897 Mb/s"
"2016-08-28T00:40:25.777172","93.4527288229 Mb/s","52.008265905 Mb/s"
"2016-08-28T00:45:25.949448","92.2767251634 Mb/s","33.4219550463 Mb/s"
"2016-08-28T00:50:27.242425","91.6488321783 Mb/s","43.6877832461 Mb/s"
"2016-08-28T00:55:23.000124","92.9815513626 Mb/s","39.5236558722 Mb/s"
"2016-08-28T01:00:19.571151","92.6091771476 Mb/s","47.7750632935 Mb/s"
"2016-08-28T01:05:27.855864","92.2643317534 Mb/s","38.0382526613 Mb/s"
"2016-08-28T01:10:24.837304","91.3969074957 Mb/s","40.6143665056 Mb/s"
"2016-08-28T01:15:21.723671","93.3226440056 Mb/s","46.7651903106 Mb/s"
"2016-08-28T01:20:24.353838","89.620180988 Mb/s","50.3004627634 Mb/s"
"2016-08-28T01:25:24.528792","92.3278326762 Mb/s","42.6859503683 Mb/s"
"2016-08-28T01:30:26.234414","92.8425364641 Mb/s","34.989788086 Mb/s"
"2016-08-28T01:35:24.768141","91.4491932441 Mb/s","48.5127159502 Mb/s"
"2016-08-28T01:40:16.804695","91.9349034889 Mb/s","47.4830750225 Mb/s"
"2016-08-28T01:45:22.682075","93.2841594974 Mb/s","39.8979023168 Mb/s"
"2016-08-28T01:50:21.970944","91.9480221481 Mb/s","46.8522069656 Mb/s"
"2016-08-28T01:55:23.749659","92.5989052271 Mb/s","40.6238782793 Mb/s"
"2016-08-28T02:00:19.641938","91.6905180337 Mb/s","49.7356357775 Mb/s"
"2016-08-28T02:05:25.693650","92.3681269517 Mb/s","37.3038877123 Mb/s"
"2016-08-28T02:10:19.912823","91.274549606 Mb/s","51.452871416 Mb/s"
"2016-08-28T02:15:21.716586","92.8412171868 Mb/s","35.0298351705 Mb/s"
"2016-08-28T02:20:21.481078","92.5316485355 Mb/s","51.2820625494 Mb/s"
"2016-08-28T02:25:21.909210","91.1456524367 Mb/s","59.8064590865 Mb/s"
"2016-08-28T02:30:16.906219","91.2018593675 Mb/s","50.6333621942 Mb/s"
"2016-08-28T02:35:21.999109","92.1280943152 Mb/s","52.3415937291 Mb/s"
"2016-08-28T02:40:18.833607","91.7129453266 Mb/s","49.665089918 Mb/s"
"2016-08-28T02:45:24.046845","92.3250188227 Mb/s","41.9151466068 Mb/s"
"2016-08-28T02:50:19.376665","92.2503883824 Mb/s","46.7539233528 Mb/s"
"2016-08-28T02:55:22.815520","92.304669763 Mb/s","45.553234327 Mb/s"
"2016-08-28T03:00:25.741671","91.5451646074 Mb/s","48.9971809884 Mb/s"
"2016-08-28T03:05:19.935463","92.1824593065 Mb/s","45.1343933548 Mb/s"
"2016-08-28T03:10:19.340276","91.9488703153 Mb/s","42.8355936045 Mb/s"
"2016-08-28T03:15:24.477412","93.5318455125 Mb/s","47.4748948653 Mb/s"
"2016-08-28T03:20:21.006285","92.1708559519 Mb/s","57.3669187461 Mb/s"
"2016-08-28T03:25:25.087195","93.0936740228 Mb/s","44.699270418 Mb/s"
"2016-08-28T03:30:15.884591","90.0427313829 Mb/s","53.7742119724 Mb/s"
"2016-08-28T03:35:19.300077","92.3559801092 Mb/s","46.4397843705 Mb/s"
"2016-08-28T03:40:24.299024","92.3429145648 Mb/s","51.8483608245 Mb/s"
"2016-08-28T03:45:24.281175","91.6727215451 Mb/s","60.2662706236 Mb/s"
"2016-08-28T03:50:24.491271","91.9757535163 Mb/s","50.1744092996 Mb/s"
"2016-08-28T03:55:24.302021","91.8961546664 Mb/s","57.9254770539 Mb/s"
"2016-08-28T04:00:25.215302","93.0793709161 Mb/s","39.9899118119 Mb/s"
"2016-08-28T04:05:21.525692","91.5785699589 Mb/s","62.761180703 Mb/s"
"2016-08-28T04:10:22.426244","92.5524569815 Mb/s","45.0994216351 Mb/s"
"2016-08-28T04:15:24.437293","93.4143513812 Mb/s","45.924203496 Mb/s"
"2016-08-28T04:20:22.966657","91.9534068554 Mb/s","32.136941412 Mb/s"
"2016-08-28T04:25:19.863128","90.8534808283 Mb/s","48.6817961446 Mb/s"
"2016-08-28T04:30:23.864674","92.6983895872 Mb/s","41.7441772324 Mb/s"
"2016-08-28T04:35:24.390704","91.5540224231 Mb/s","48.1167749659 Mb/s"
"2016-08-28T04:40:25.711889","93.4414697128 Mb/s","36.9603339188 Mb/s"
"2016-08-28T04:45:27.033916","92.8219079195 Mb/s","57.6776602679 Mb/s"
"2016-08-28T04:50:27.916141","92.753919705 Mb/s","42.9564493745 Mb/s"
"2016-08-28T04:55:27.936922","92.1587336384 Mb/s","51.8180879068 Mb/s"
"2016-08-28T05:00:29.526134","93.3697767669 Mb/s","46.3624316886 Mb/s"
"2016-08-28T05:05:20.761765","91.647541795 Mb/s","53.528927872 Mb/s"
"2016-08-28T05:10:16.751010","93.2741575848 Mb/s","43.577601708 Mb/s"
"2016-08-28T05:15:24.963431","92.7474042161 Mb/s","42.1173061926 Mb/s"
"2016-08-28T05:20:20.673679","93.1590222912 Mb/s","54.7183702152 Mb/s"
"2016-08-28T05:25:22.607045","93.1606469426 Mb/s","46.7689657125 Mb/s"
"2016-08-28T05:30:20.635457","92.1885016464 Mb/s","53.9023513148 Mb/s"
"2016-08-28T05:35:33.465548","93.2670156402 Mb/s","13.9457707791 Mb/s"
"2016-08-28T05:40:18.617450","93.4419489699 Mb/s","42.7567891043 Mb/s"
"2016-08-28T05:45:24.935727","93.0292009947 Mb/s","44.674588998 Mb/s"
"2016-08-28T05:50:26.075222","92.5699534406 Mb/s","56.3129063407 Mb/s"
"2016-08-28T05:55:21.931505","92.218144874 Mb/s","52.3896514676 Mb/s"
"2016-08-28T06:00:18.903527","91.8470458252 Mb/s","48.8085392385 Mb/s"
"2016-08-28T06:05:21.969965","92.9465009546 Mb/s","47.1637052944 Mb/s"
"2016-08-28T06:10:23.834943","92.6282880267 Mb/s","49.3534663286 Mb/s"
"2016-08-28T06:15:26.921437","93.2284054572 Mb/s","46.1319695754 Mb/s"
"2016-08-28T06:20:26.063165","92.5077506656 Mb/s","47.8422484159 Mb/s"
"2016-08-28T06:25:22.725333","93.2009241943 Mb/s","41.3588191685 Mb/s"
"2016-08-28T06:30:21.122166","92.5791274458 Mb/s","46.7998732127 Mb/s"
"2016-08-28T06:35:23.337605","92.778242939 Mb/s","46.582043003 Mb/s"
"2016-08-28T06:40:24.535817","93.2536130398 Mb/s","38.2187440547 Mb/s"
"2016-08-28T06:45:25.117522","93.4116578214 Mb/s","45.4876036194 Mb/s"
"2016-08-28T06:50:19.331095","92.7094110912 Mb/s","58.380000946 Mb/s"
"2016-08-28T06:55:22.135878","93.1636772473 Mb/s","44.561567503 Mb/s"
"2016-08-28T07:00:19.540825","89.9494239397 Mb/s","46.9061511228 Mb/s"
"2016-08-28T07:05:24.953233","92.036118481 Mb/s","51.3662869977 Mb/s"
"2016-08-28T07:10:19.563511","92.8636174247 Mb/s","47.3554418305 Mb/s"
"2016-08-28T07:15:18.431010","91.270903073 Mb/s","49.0701920702 Mb/s"
"2016-08-28T07:20:24.182355","92.9676236053 Mb/s","47.5361765522 Mb/s"
"2016-08-28T07:25:22.232919","91.8685906202 Mb/s","48.3062535161 Mb/s"
"2016-08-28T07:30:22.695819","88.4625355085 Mb/s","53.9456766762 Mb/s"
"2016-08-28T07:35:28.908024","91.1202019349 Mb/s","61.0015971281 Mb/s"
"2016-08-28T07:40:20.927000","91.4021434796 Mb/s","61.0616908308 Mb/s"
"2016-08-28T07:45:18.768969","91.6578546572 Mb/s","52.8111075769 Mb/s"
"2016-08-28T07:50:23.284435","86.0060467752 Mb/s","47.7008611675 Mb/s"
"2016-08-28T07:55:22.873716","92.2544046842 Mb/s","39.6372783601 Mb/s"
"2016-08-28T08:00:25.857605","92.0433833197 Mb/s","52.7288342613 Mb/s"
"2016-08-28T08:05:16.779930","86.7850111629 Mb/s","52.927857011 Mb/s"
"2016-08-28T08:10:26.118364","91.8176353972 Mb/s","51.1131356099 Mb/s"
"2016-08-28T08:15:25.254437","93.3430059506 Mb/s","36.5759687964 Mb/s"
"2016-08-28T08:20:23.875569","92.5483192541 Mb/s","52.9083258599 Mb/s"
"2016-08-28T08:25:21.148353","92.5843567029 Mb/s","54.131047885 Mb/s"
"2016-08-28T08:30:28.749072","93.180511598 Mb/s","42.8564859529 Mb/s"
"2016-08-28T08:35:20.807882","90.1477797172 Mb/s","44.8089006448 Mb/s"
"2016-08-28T08:40:24.584230","93.4383093589 Mb/s","46.4396095462 Mb/s"
"2016-08-28T08:45:26.884737","93.0087085587 Mb/s","43.5348425226 Mb/s"
"2016-08-28T08:50:20.340533","91.4791295964 Mb/s","45.6694325483 Mb/s"
"2016-08-28T08:55:20.729346","91.91665633 Mb/s","54.1141932604 Mb/s"
"2016-08-28T09:00:24.117200","93.169286968 Mb/s","48.7709941356 Mb/s"
"2016-08-28T09:05:21.024750","90.5817619671 Mb/s","57.3774714006 Mb/s"
"2016-08-28T09:10:24.820938","93.1944635536 Mb/s","44.717700856 Mb/s"
"2016-08-28T09:15:23.154293","92.842321256 Mb/s","52.475429227 Mb/s"
"2016-08-28T09:20:25.570085","93.471297833 Mb/s","41.2443946779 Mb/s"
"2016-08-28T09:25:24.270105","93.2330455883 Mb/s","39.5958226039 Mb/s"
"2016-08-28T09:30:29.149841","93.256132177 Mb/s","54.5724106544 Mb/s"
"2016-08-28T09:35:18.342002","91.3435392007 Mb/s","48.8722743814 Mb/s"
"2016-08-28T09:40:24.797162","88.913797781 Mb/s","54.0487182624 Mb/s"
"2016-08-28T09:45:23.908290","93.2392829464 Mb/s","47.864261841 Mb/s"
"2016-08-28T09:50:23.810018","91.9556443971 Mb/s","43.5042359825 Mb/s"
"2016-08-28T09:55:19.996328","93.0022969111 Mb/s","41.1317928207 Mb/s"
"2016-08-28T10:00:21.031057","92.604303995 Mb/s","46.1999559967 Mb/s"
"2016-08-28T10:05:19.570186","91.9022262314 Mb/s","54.3266279149 Mb/s"
"2016-08-28T10:10:21.697732","90.7592802034 Mb/s","55.7483181282 Mb/s"
"2016-08-28T10:15:19.530735","93.2463659864 Mb/s","39.5581367901 Mb/s"
"2016-08-28T10:20:24.735007","91.5947726617 Mb/s","42.9773511826 Mb/s"
"2016-08-28T10:25:28.354939","93.436898248 Mb/s","46.3172204572 Mb/s"
"2016-08-28T10:30:19.105984","91.574215259 Mb/s","48.2816714959 Mb/s"
"2016-08-28T10:35:25.218734","93.1343037647 Mb/s","48.1070948762 Mb/s"
"2016-08-28T10:40:20.662761","90.8697844943 Mb/s","47.4762060805 Mb/s"
"2016-08-28T10:45:25.118183","93.2934515794 Mb/s","45.6948075916 Mb/s"
"2016-08-28T10:50:21.783977","91.3424057446 Mb/s","56.9074330719 Mb/s"
"2016-08-28T10:55:18.235354","92.3082045752 Mb/s","47.8158939065 Mb/s"
"2016-08-28T11:00:23.525366","92.1399426624 Mb/s","49.7486494126 Mb/s"
"2016-08-28T11:05:22.066497","92.7732581681 Mb/s","51.9085203701 Mb/s"
"2016-08-28T11:10:18.245057","92.0803206367 Mb/s","48.2050353783 Mb/s"
"2016-08-28T11:15:23.196430","93.3387402887 Mb/s","39.291818161 Mb/s"
"2016-08-28T11:20:22.774300","92.730966465 Mb/s","48.4851021552 Mb/s"
"2016-08-28T11:25:20.531861","90.9722782579 Mb/s","52.5089907288 Mb/s"
"2016-08-28T11:30:24.496867","89.1712196233 Mb/s","39.6567064279 Mb/s"
"2016-08-28T11:35:32.009169","93.033419522 Mb/s","49.6740030987 Mb/s"
"2016-08-28T11:40:27.503363","93.3338874851 Mb/s","47.9435839231 Mb/s"
"2016-08-28T11:45:22.292236","92.1413239171 Mb/s","43.3267265894 Mb/s"
"2016-08-28T11:50:20.444259","91.1604313001 Mb/s","50.2305243041 Mb/s"
"2016-08-28T11:55:22.984344","92.5080755659 Mb/s","43.9144421141 Mb/s"
"2016-08-28T12:00:22.593890","92.8428089579 Mb/s","46.8995214907 Mb/s"
"2016-08-28T12:05:24.640524","93.2840430112 Mb/s","50.1307075437 Mb/s"
"2016-08-28T12:10:28.590839","92.4397140219 Mb/s","37.4369984489 Mb/s"
"2016-08-28T12:15:22.596160","93.0408161013 Mb/s","39.5901266643 Mb/s"
"2016-08-28T12:20:19.926903","93.280027264 Mb/s","42.2217540292 Mb/s"
"2016-08-28T12:25:24.299831","93.0628199717 Mb/s","36.6527800362 Mb/s"
"2016-08-28T12:30:23.500246","92.5822451338 Mb/s","41.4184347318 Mb/s"
"2016-08-28T12:35:26.355603","91.8374499654 Mb/s","38.5510811835 Mb/s"
"2016-08-28T12:40:21.422693","91.6702673629 Mb/s","56.3273458732 Mb/s"
"2016-08-28T12:45:22.317921","93.4549365112 Mb/s","34.9828773757 Mb/s"
"2016-08-28T12:50:21.151979","92.0144387237 Mb/s","47.6130231198 Mb/s"
"2016-08-28T12:55:25.685636","91.8706460807 Mb/s","41.7154301457 Mb/s"
"2016-08-28T13:00:25.920621","93.4344257602 Mb/s","50.6489048962 Mb/s"
"2016-08-28T13:05:24.748705","92.3911915191 Mb/s","46.5939795118 Mb/s"
"2016-08-28T13:10:21.157685","92.1067405375 Mb/s","46.7727904058 Mb/s"
"2016-08-28T13:15:30.803435","93.1711840677 Mb/s","42.2220373826 Mb/s"
"2016-08-28T13:20:23.419084","91.2804061235 Mb/s","39.4095646113 Mb/s"
"2016-08-28T13:25:24.247093","92.8821850107 Mb/s","43.4087411428 Mb/s"
"2016-08-28T13:30:19.673388","90.84358234 Mb/s","49.1351155324 Mb/s"
"2016-08-28T13:35:24.787880","93.3752419342 Mb/s","47.527891919 Mb/s"
"2016-08-28T13:40:25.059527","93.3306587607 Mb/s","41.515966799 Mb/s"
"2016-08-28T13:45:19.283158","88.9442833066 Mb/s","58.8845170712 Mb/s"
"2016-08-28T13:50:20.166443","91.7196019892 Mb/s","49.5676344318 Mb/s"
"2016-08-28T13:55:24.820145","92.9758427027 Mb/s","44.9273682926 Mb/s"
"2016-08-28T14:00:25.828011","90.6501431984 Mb/s","55.3544288027 Mb/s"
"2016-08-28T14:05:19.330462","92.7198193288 Mb/s","44.1269316482 Mb/s"
"2016-08-28T14:10:19.154855","92.8585965958 Mb/s","50.2833004906 Mb/s"
"2016-08-28T14:15:23.867533","93.6405075275 Mb/s","42.3012446427 Mb/s"
"2016-08-28T14:20:30.116485","92.0451166593 Mb/s","39.5251034822 Mb/s"
"2016-08-28T14:25:20.212683","93.109014863 Mb/s","41.134398731 Mb/s"
"2016-08-28T14:30:28.897192","92.4214869454 Mb/s","49.8069619556 Mb/s"
"2016-08-28T14:35:26.240635","92.7156672678 Mb/s","43.0664886507 Mb/s"
"2016-08-28T14:40:22.490580","91.7774297954 Mb/s","44.7735486788 Mb/s"
"2016-08-28T14:45:19.842712","90.900144453 Mb/s","44.873200592 Mb/s"
"2016-08-28T14:50:21.343611","93.2020038765 Mb/s","60.9480153305 Mb/s"
"2016-08-28T14:55:23.504182","92.0303946979 Mb/s","41.2188591054 Mb/s"
"2016-08-28T15:00:22.425192","91.5797423631 Mb/s","38.4396343983 Mb/s"
"2016-08-28T15:05:22.053479","91.2768861026 Mb/s","35.5584852089 Mb/s"
"2016-08-28T15:10:28.023920","90.9848042159 Mb/s","37.8471344216 Mb/s"
"2016-08-28T15:15:17.921968","91.9262519282 Mb/s","41.8136117258 Mb/s"
"2016-08-28T15:20:27.577037","91.3406364338 Mb/s","37.9098150439 Mb/s"
"2016-08-28T15:25:24.113250","90.7416999645 Mb/s","46.4003964896 Mb/s"
"2016-08-28T15:30:25.663231","92.8294704917 Mb/s","42.2299529784 Mb/s"
"2016-08-28T15:35:22.404088","83.7320607496 Mb/s","31.2078695798 Mb/s"
"2016-08-28T15:40:20.695638","91.9176799452 Mb/s","61.7308698121 Mb/s"
"2016-08-28T15:45:28.963454","90.8412513777 Mb/s","30.9482787097 Mb/s"
"2016-08-28T15:50:23.564541","92.5255382614 Mb/s","40.5926244403 Mb/s"
"2016-08-28T15:55:29.683736","91.0930246614 Mb/s","47.9776737532 Mb/s"
"2016-08-28T16:00:24.852514","91.4231775234 Mb/s","38.8500474819 Mb/s"
"2016-08-28T16:05:27.475252","92.4220554185 Mb/s","48.9337250046 Mb/s"
"2016-08-28T16:10:24.968270","92.6690046247 Mb/s","51.2300775727 Mb/s"
"2016-08-28T16:15:25.696454","93.2951492991 Mb/s","37.4251931832 Mb/s"
"2016-08-28T16:20:23.179589","93.2383933411 Mb/s","46.5867996241 Mb/s"
"2016-08-28T16:25:22.919832","90.7506358448 Mb/s","46.2234890553 Mb/s"
"2016-08-28T16:30:22.187000","92.5189510542 Mb/s","50.6107235327 Mb/s"
"2016-08-28T16:35:28.325658","92.4381655142 Mb/s","39.3686057338 Mb/s"
"2016-08-28T16:40:24.441912","93.038782651 Mb/s","40.8648039123 Mb/s"
"2016-08-28T16:45:19.411582","92.4154366288 Mb/s","45.7965403684 Mb/s"
"2016-08-28T16:50:25.137167","91.7242511669 Mb/s","43.8773929209 Mb/s"
"2016-08-28T16:55:25.361872","92.9266760798 Mb/s","33.9237867822 Mb/s"
"2016-08-28T17:00:26.771609","91.6651076483 Mb/s","52.1473969826 Mb/s"
"2016-08-28T17:05:27.771334","93.2687908153 Mb/s","55.9298899826 Mb/s"
"2016-08-28T17:10:25.989643","91.2245808936 Mb/s","43.0160127593 Mb/s"
"2016-08-28T17:15:29.853073","92.2849874086 Mb/s","52.4586536241 Mb/s"
"2016-08-28T17:20:23.202795","91.3747112496 Mb/s","35.2152552846 Mb/s"
"2016-08-28T17:25:23.858836","92.7308041693 Mb/s","51.6971620103 Mb/s"
"2016-08-28T17:30:23.057175","92.5191171644 Mb/s","39.3560852717 Mb/s"
"2016-08-28T17:35:20.210581","92.6483954452 Mb/s","45.8018147886 Mb/s"
"2016-08-28T17:40:18.269694","91.9747555526 Mb/s","39.4221290098 Mb/s"
"2016-08-28T17:45:25.730002","91.9118040817 Mb/s","36.7574792292 Mb/s"
"2016-08-28T17:50:26.432995","91.6221014165 Mb/s","45.05818147 Mb/s"
"2016-08-28T17:55:23.308397","91.7347628124 Mb/s","57.1325111749 Mb/s"
"2016-08-28T18:00:20.611751","90.1844011889 Mb/s","42.3212601679 Mb/s"
"2016-08-28T18:05:22.695543","90.7019601896 Mb/s","48.6113739394 Mb/s"
"2016-08-28T18:10:19.764963","92.2713732013 Mb/s","42.8235460023 Mb/s"
"2016-08-28T18:15:30.271158","93.2673626371 Mb/s","43.4917221955 Mb/s"
"2016-08-28T18:20:22.754954","92.7497054356 Mb/s","40.9402244077 Mb/s"
"2016-08-28T18:25:23.366611","89.8058658461 Mb/s","52.8391438142 Mb/s"
"2016-08-28T18:30:20.843325","93.3389389918 Mb/s","39.4891730471 Mb/s"
"2016-08-28T18:35:28.763184","93.3264270728 Mb/s","43.7943312493 Mb/s"
"2016-08-28T18:40:21.940794","92.2681410535 Mb/s","46.2550194095 Mb/s"
"2016-08-28T18:45:25.541184","92.860166133 Mb/s","38.3144046776 Mb/s"
"2016-08-28T18:50:22.453213","91.9931434805 Mb/s","50.8249446078 Mb/s"
"2016-08-28T18:55:24.838077","91.8522399311 Mb/s","45.0814763788 Mb/s"
"2016-08-28T19:00:22.939971","90.4910232157 Mb/s","51.333554177 Mb/s"
"2016-08-28T19:05:23.144325","92.2681014576 Mb/s","42.8467287914 Mb/s"
"2016-08-28T19:10:24.062562","92.4187517749 Mb/s","42.5641446331 Mb/s"
"2016-08-28T19:15:21.680141","92.5139692833 Mb/s","41.9658892411 Mb/s"
"2016-08-28T19:20:22.045899","91.9410166517 Mb/s","54.5220056604 Mb/s"
"2016-08-28T19:25:24.422561","93.5063692961 Mb/s","45.2165043097 Mb/s"
"2016-08-28T19:30:20.788144","89.6604550351 Mb/s","38.1423483663 Mb/s"
"2016-08-28T19:35:18.736298","93.3537337501 Mb/s","37.9496679583 Mb/s"
"2016-08-28T19:40:28.470029","93.2035580226 Mb/s","43.0447873546 Mb/s"
"2016-08-28T19:45:25.002255","92.179062236 Mb/s","45.6946150996 Mb/s"
"2016-08-28T19:50:23.916329","92.4433409108 Mb/s","46.5775873544 Mb/s"
"2016-08-28T19:55:25.160999","89.9212288763 Mb/s","40.3123964084 Mb/s"
"2016-08-28T20:00:22.051784","92.6349784164 Mb/s","41.3005597428 Mb/s"
